v3_id,v4_id,category,trait,tissue,p_adjusted,coef,freq,V2,chromosome_name,start_position,end_position,description,kegg_enzyme,name_1006,definition_1006
AC148152.3_FG001,Zm00001d007725,Metabolite,X.5321342..beta.sitosterol..28.848,GRoot,0.00112789402334538,0.000319603444237845,8,Zm00001d007725,2,238219444,238221798,Ankyrin repeat family protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
AC148152.3_FG001,Zm00001d007725,other,NIRProtein,GRoot,0.000371389497257013,0.136961892740496,8,Zm00001d007725,2,238219444,238221798,Ankyrin repeat family protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
AC148152.3_FG001,Zm00001d007725,Metabolite,X.8742..shikimic.acid..16.433..s100,GRoot,0.0337704621666996,-0.00165133878696218,8,Zm00001d007725,2,238219444,238221798,Ankyrin repeat family protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
AC148152.3_FG001,Zm00001d007725,Flowering Time,GDDAnthesis.SilkingInterval,GRoot,0.000247937500074791,1.97030688184509,8,Zm00001d007725,2,238219444,238221798,Ankyrin repeat family protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
AC148152.3_FG001,Zm00001d007725,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,GRoot,1.2614354005791e-12,0.00299193192677723,8,Zm00001d007725,2,238219444,238221798,Ankyrin repeat family protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
AC148152.3_FG001,Zm00001d007725,other,Spikelets.MainSpike,GRoot,0.0012441155016798,-0.490947036817992,8,Zm00001d007725,2,238219444,238221798,Ankyrin repeat family protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
AC148152.3_FG001,Zm00001d007725,Flowering Time,AnthesistoSilkInterval,GRoot,0.00967749225074455,0.128334151191525,8,Zm00001d007725,2,238219444,238221798,Ankyrin repeat family protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
AC148152.3_FG001,Zm00001d007725,Leaf Morphology,LeafWidth,GRoot,0.000166962405816262,-1.21887954544774,8,Zm00001d007725,2,238219444,238221798,Ankyrin repeat family protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
AC148152.3_FG005,Zm00001d007718,Female Inflorescence,EarLength,L3Base,0.000408409420661782,-1.89679968992331,40,Zm00001d007718,2,238143557,238145188,bx13;benzoxazinone synthesis13: encodes a 2-oxoglutarate-dependent dioxygenase that catalyzes the conversion of DIMBOA-Glc into a new benzoxazinoid intermediate (TRIMBOA-Glc) by an uncommon reaction involving a hydroxylation and a likely ortho-rearrangement of a methoxy group.,,;oxidoreductase activity;oxidation-reduction process;metal ion binding,;Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced. [GOC:go_curators];A metabolic process that results in the removal or addition of one or more electrons to or from a substance, with or without the concomitant removal or addition of a proton or protons. [GOC:dhl, GOC:ecd, GOC:jh2, GOC:jid, GOC:mlg, GOC:rph];Interacting selectively and non-covalently with any metal ion. [GOC:ai]
GRMZM2G050984,Zm00001d029626,Metabolite,X.6912..xylitol..15.376,LMAD,0.00195377958171172,-0.000195595888971325,1,Zm00001d029626,1,80234015,80259023,Xanthine dehydrogenase 1,,2 iron, 2 sulfur cluster binding;iron-sulfur cluster binding;electron carrier activity;flavin adenine dinucleotide binding;oxidoreductase activity, acting on CH-OH group of donors;oxidoreductase activity;oxidation-reduction process;metal ion binding;catalytic activity;iron ion binding,Interacting selectively and non-covalently with a 2 iron, 2 sulfur (2Fe-2S) cluster; this cluster consists of two iron atoms, with two inorganic sulfur atoms found between the irons and acting as bridging ligands. [GOC:ai, PMID:15952888, Wikipedia:Iron-sulfur_cluster];Interacting selectively and non-covalently with an iron-sulfur cluster, a combination of iron and sulfur atoms. [GOC:ai];Any molecular entity that serves as an electron acceptor and electron donor in an electron transport chain. An electron transport chain is a process in which a series of electron carriers operate together to transfer electrons from donors to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient. [ISBN:0198506732];Interacting selectively and non-covalently with FAD, flavin-adenine dinucleotide, the coenzyme or the prosthetic group of various flavoprotein oxidoreductase enzymes, in either the oxidized form, FAD, or the reduced form, FADH2. [CHEBI:24040, GOC:ai, GOC:imk, ISBN:0198506732];Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group act as a hydrogen or electron donor and reduces a hydrogen or electron acceptor. [GOC:ai];Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced. [GOC:go_curators];A metabolic process that results in the removal or addition of one or more electrons to or from a substance, with or without the concomitant removal or addition of a proton or protons. [GOC:dhl, GOC:ecd, GOC:jh2, GOC:jid, GOC:mlg, GOC:rph];Interacting selectively and non-covalently with any metal ion. [GOC:ai];Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic. [GOC:vw, ISBN:0198506732];Interacting selectively and non-covalently with iron (Fe) ions. [GOC:ai]
GRMZM2G051185,Zm00001d053288,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Tip,2.24088525513366e-10,0.000909680140419402,1,Zm00001d053288,4,224314851,224315663,Fasciclin-like arabinogalactan protein 6,,,
GRMZM2G051917,Zm00001d001803,Metabolite,X.6508..quinic.acid..17.076..s100,L3Tip,0.0246532594704973,0.00436916901313682,1,Zm00001d001803,2,1245474,1250143,Plasma-membrane choline transporter family protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
GRMZM2G052507,Zm00001d007372,Metabolite,X.6508..quinic.acid..17.076..s100,LMAD,1.1395891207745e-09,0.00573419532908652,2,Zm00001d007372,2,230050799,230054726,Serine carboxypeptidase 1,,serine-type carboxypeptidase activity;carboxypeptidase activity;proteolysis;peptidase activity;hydrolase activity,Catalysis of the hydrolysis of a peptide bond not more than three residues from the C-terminus of a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine). [http://merops.sanger.ac.uk/about/glossary.htm#CARBOXYPEPTIDASE, http://merops.sanger.ac.uk/about/glossary.htm#CATTYPE, ISBN:0716720094];Catalysis of the hydrolysis of the terminal or penultimate peptide bond at the C-terminal end of a peptide or polypeptide. [ISBN:0198506732];The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds. [GOC:bf, GOC:mah];Catalysis of the hydrolysis of a peptide bond. A peptide bond is a covalent bond formed when the carbon atom from the carboxyl group of one amino acid shares electrons with the nitrogen atom from the amino group of a second amino acid. [GOC:jl, ISBN:0815332181];Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3. [ISBN:0198506732]
GRMZM2G052507,Zm00001d007372,Metabolite,X.3037582..mucic.acid..18.907,LMAD,2.63324446276897e-14,0.000874813346862841,2,Zm00001d007372,2,230050799,230054726,Serine carboxypeptidase 1,,serine-type carboxypeptidase activity;carboxypeptidase activity;proteolysis;peptidase activity;hydrolase activity,Catalysis of the hydrolysis of a peptide bond not more than three residues from the C-terminus of a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine). [http://merops.sanger.ac.uk/about/glossary.htm#CARBOXYPEPTIDASE, http://merops.sanger.ac.uk/about/glossary.htm#CATTYPE, ISBN:0716720094];Catalysis of the hydrolysis of the terminal or penultimate peptide bond at the C-terminal end of a peptide or polypeptide. [ISBN:0198506732];The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds. [GOC:bf, GOC:mah];Catalysis of the hydrolysis of a peptide bond. A peptide bond is a covalent bond formed when the carbon atom from the carboxyl group of one amino acid shares electrons with the nitrogen atom from the amino group of a second amino acid. [GOC:jl, ISBN:0815332181];Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3. [ISBN:0198506732]
GRMZM2G052571,Zm00001d042099,Metabolite,X.128869..galactonic.acid.2..18.504,L3Base,0.000503638114438987,5.5176740024663e-05,1,Zm00001d042099,3,150690594,150691502,Glutathione S-transferase,,transferase activity,Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2. [ISBN:0198506732]
GRMZM2G052713,Zm00001d041778,Seed Traits,TotalKernelVolume,L3Base,0.00857150922747052,0.965802328195097,1,Zm00001d041778,3,137460338,137470304,AP-2 complex subunit sigma,,transport;protein transport;protein transporter activity,The directed movement of substances (such as macromolecules, small molecules, ions) or cellular components (such as complexes and organelles) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter, pore or motor protein. [GOC:dos, GOC:dph, GOC:jl, GOC:mah];The directed movement of proteins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai];Enables the directed movement of proteins into, out of or within a cell, or between cells. [ISBN:0198506732]
GRMZM2G053284,Zm00001d042731,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,L3Base,0.00616891787830221,0.00262167960239499,1,Zm00001d042731,3,178454661,178457447,Actin-7,,ATP binding;nucleotide binding,Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732];Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684]
GRMZM2G054109,,other,Spikelets.PrimaryBranch,GRoot,0.0308107041924757,-0.374010681252838,1,,,,,,,,
GRMZM2G054522,,Metabolite,X.642609..trans.caftaric.acid.2..25.529,GShoot,0.0252779660336215,0.000269543720626369,1,,,,,,,,
GRMZM2G055437,Zm00001d025375,Development,EarHeight,L3Base,0.00762103920057355,1.80278264562603,1,Zm00001d025375,10,116183302,116188328,Transducin/WD40 repeat-like superfamily protein,,,
GRMZM2G055660,Zm00001d026301,other,TilleringIndex,L3Tip,0.0108561280312236,0.00736943702663336,1,Zm00001d026301,10,143204083,143209377,Protein FAR1-RELATED SEQUENCE 5,,zinc ion binding;regulation of transcription, DNA-templated;transcription factor activity, sequence-specific DNA binding,Interacting selectively and non-covalently with zinc (Zn) ions. [GOC:ai];Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription. [GOC:go_curators, GOC:txnOH];Interacting selectively and non-covalently with a specific DNA sequence in order to modulate transcription. The transcription factor may or may not also interact selectively with a protein or macromolecular complex. [GOC:curators, GOC:txnOH]
GRMZM2G055699,Zm00001d037918,Metabolite,X.750..glycine..10.456..s100,GShoot,0.00115177423159096,0.023188359014038,1,Zm00001d037918,6,141972442,141976417,Non-cyanogenic beta-glucosidase,,carbohydrate metabolic process;hydrolase activity, hydrolyzing O-glycosyl compounds,The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y. Includes the formation of carbohydrate derivatives by the addition of a carbohydrate residue to another molecule. [GOC:mah, ISBN:0198506732];Catalysis of the hydrolysis of any O-glycosyl bond. [GOC:mah]
GRMZM2G055880,Zm00001d027354,Metabolite,X.938..nicotinic.acid..10.27,L3Base,0.00136314287357298,-9.90234598428177e-05,1,Zm00001d027354,1,3544521,3549369,Mitochondrial inner membrane protein OXA1,,protein insertion into membrane;integral component of membrane;membrane,The process that results in the incorporation of a protein into a biological membrane.  Incorporation in this context means having some part or covalently attached group that is inserted into the the hydrophobic region of one or both bilayers. [GOC:ai];The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
GRMZM2G056462,Zm00001d029048,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Tip,0.00363195697006113,0.000215834942095661,1,Zm00001d029048,1,56094245,56104240,Eukaryotic translation initiation factor 2 beta subunit,,translational initiation;translation initiation factor activity,The process preceding formation of the peptide bond between the first two amino acids of a protein. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA. [ISBN:019879276X];Functions in the initiation of ribosome-mediated translation of mRNA into a polypeptide. [ISBN:0198506732]
GRMZM2G056697,Zm00001d024083,Male Inflorescence,TasselLength,LMAN,0.00430938637779232,6.59407817860819,1,Zm00001d024083,10,42507737,42511403,,,,
GRMZM2G056702,Zm00001d042279,other,SouthernLeafBlight,L3Base,0.00770556249357446,0.117970206006791,1,Zm00001d042279,3,158645568,158648768,Probable beta-14-xylosyltransferase IRX10L,,transferase activity,Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2. [ISBN:0198506732]
GRMZM2G057044,Zm00001d042433,Metabolite,X.60961..adenosine..23.825,L3Base,2.16022739252253e-06,7.56400231493725e-05,1,Zm00001d042433,3,167045705,167049086,Histone deacetylase HDT1,,,
GRMZM2G057950,Zm00001d048325,Metabolite,X.6255..maltose..2..24.915,L3Base,5.48128209487686e-11,-0.000306477596096546,1,Zm00001d048325,9,154499835,154502260,Ribosomal protein L32 containing protein isoform 1%3B Ribosomal protein L32 containing protein isoform 2,,large ribosomal subunit;ribosome;translation;structural constituent of ribosome,The larger of the two subunits of a ribosome. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site). [ISBN:0198506732];An intracellular organelle, about 200 A in diameter, consisting of RNA and protein. It is the site of protein biosynthesis resulting from translation of messenger RNA (mRNA). It consists of two subunits, one large and one small, each containing only protein and RNA. Both the ribosome and its subunits are characterized by their sedimentation coefficients, expressed in Svedberg units (symbol: S). Hence, the prokaryotic ribosome (70S) comprises a large (50S) subunit and a small (30S) subunit, while the eukaryotic ribosome (80S) comprises a large (60S) subunit and a small (40S) subunit. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site). Ribosomes from prokaryotes, eukaryotes, mitochondria, and chloroplasts have characteristically distinct ribosomal proteins. [ISBN:0198506732];The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome. [GOC:go_curators];The action of a molecule that contributes to the structural integrity of the ribosome. [GOC:mah]
GRMZM2G058451,Zm00001d021701,other,NIROil,Kern,0.000290777518852536,0.116257985073007,1,Zm00001d021701,7,160737172,160741199,Transcription factor ILR3,,;protein dimerization activity,;The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits. [ISBN:0198506732]
GRMZM2G058970,,Metabolite,X.204..allantoin.1..17.293,L3Tip,0.000586853933248754,0.0013063689760399,1,,,,,,,,
GRMZM2G059026,Zm00001d049138,Metabolite,X.444972..fumaric.acid..10.94,L3Base,0.0307682322995824,0.00054361128807434,1,Zm00001d049138,4,17366184,17386441,ATP-dependent protease La (LON) domain protein,,proteolysis;peptidase activity,The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds. [GOC:bf, GOC:mah];Catalysis of the hydrolysis of a peptide bond. A peptide bond is a covalent bond formed when the carbon atom from the carboxyl group of one amino acid shares electrons with the nitrogen atom from the amino group of a second amino acid. [GOC:jl, ISBN:0815332181]
GRMZM2G059671,Zm00001d016675,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Base,0.000291748138529613,-0.000815285629962872,1,Zm00001d016675,5,172209653,172221985,Serine/threonine-protein kinase CTR1,04150+2.7.11.1,phosphorylation;kinase activity;protein phosphorylation;protein kinase activity;ATP binding;phosphorylation;kinase activity;protein phosphorylation;protein kinase activity;ATP binding;protein serine/threonine kinase activity;nucleotide binding;protein serine/threonine kinase activity;nucleotide binding;phosphorylation;kinase activity;integral component of membrane;membrane;integral component of membrane;membrane;integral component of membrane;membrane,The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide. [ISBN:0198506732];Catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule. [ISBN:0198506732];The process of introducing a phosphate group on to a protein. [GOC:hb];Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP. [MetaCyc:PROTEIN-KINASE-RXN];Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732];The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide. [ISBN:0198506732];Catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule. [ISBN:0198506732];The process of introducing a phosphate group on to a protein. [GOC:hb];Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP. [MetaCyc:PROTEIN-KINASE-RXN];Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732];Catalysis of the reactions: ATP + protein serine = ADP + protein serine phosphate, and ATP + protein threonine = ADP + protein threonine phosphate. [GOC:bf];Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684];Catalysis of the reactions: ATP + protein serine = ADP + protein serine phosphate, and ATP + protein threonine = ADP + protein threonine phosphate. [GOC:bf];Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684];The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide. [ISBN:0198506732];Catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule. [ISBN:0198506732];The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194];The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194];The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
GRMZM2G059706,Zm00001d053055,Metabolite,X.439742..beta.cyano.L.alanine..11.288,LMAN,0.0241919054265916,0.0012041642861567,2,Zm00001d053055,4,211054808,211055547,Dirigent protein 23,,isomerase activity;apoplast;extracellular region,Catalysis of the geometric or structural changes within one molecule. Isomerase is the systematic name for any enzyme of EC class 5. [ISBN:0198506732];The cell membranes and intracellular regions in a plant are connected through plasmodesmata, and plants may be described as having two major compartments: the living symplast and the non-living apoplast. The apoplast is external to the plasma membrane and includes cell walls, intercellular spaces and the lumen of dead structures such as xylem vessels. Water and solutes pass freely through it. [GOC:jid];The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite. [GOC:go_curators]
GRMZM2G059706,Zm00001d053055,Metabolite,X.5962..L.lysine.2..17.643,LMAN,0.0143931555823817,0.000194563066119539,2,Zm00001d053055,4,211054808,211055547,Dirigent protein 23,,isomerase activity;apoplast;extracellular region,Catalysis of the geometric or structural changes within one molecule. Isomerase is the systematic name for any enzyme of EC class 5. [ISBN:0198506732];The cell membranes and intracellular regions in a plant are connected through plasmodesmata, and plants may be described as having two major compartments: the living symplast and the non-living apoplast. The apoplast is external to the plasma membrane and includes cell walls, intercellular spaces and the lumen of dead structures such as xylem vessels. Water and solutes pass freely through it. [GOC:jid];The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite. [GOC:go_curators]
GRMZM2G060296,Zm00001d027293,Metabolite,X.9750..citrulline.2..16.691,L3Tip,0.000228338121270877,0.000544089998497125,1,Zm00001d027293,1,2026825,2034154,spr9;signal recognition particle protein subunit 9:,,SRP-dependent cotranslational protein targeting to membrane;GTPase activity;GTP binding;transport;intracellular protein transport;signal recognition particle binding;signal recognition particle receptor complex,The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane. [ISBN:0716731363];Catalysis of the reaction: GTP + H2O = GDP + phosphate. [ISBN:0198547684];Interacting selectively and non-covalently with GTP, guanosine triphosphate. [GOC:ai];The directed movement of substances (such as macromolecules, small molecules, ions) or cellular components (such as complexes and organelles) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter, pore or motor protein. [GOC:dos, GOC:dph, GOC:jl, GOC:mah];The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell. [GOC:mah];Interacting selectively and non-covalently with the signal recognition particle. [ISBN:0198506732];A transmembrane heterodimeric protein located in the membrane of the rough endoplasmic reticulum. Both subunits contain GTPase domains with which signal recognition particle interacts. In the presence of GTP and SRP receptor, SRP is released from the ribosome-nascent chain complex. [ISBN:0198506732]
GRMZM2G060311,Zm00001d046834,Metabolite,X.8742..shikimic.acid..16.433..s100,L3Tip,7.73782695251413e-07,0.00409255126518355,1,Zm00001d046834,9,107877247,107878091,Low temperature and salt responsive protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
GRMZM2G060690,Zm00001d030849,other,NumberofTilleringPlants,Kern,9.79138156405046e-05,0.0244126101304761,1,Zm00001d030849,1,163154468,163156940,Cyclin-A2,,nucleus,A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent. [GOC:go_curators]
GRMZM2G060726,Zm00001d038805,Metabolite,X.6508..quinic.acid..17.076..s100,GShoot,0.00252023769919396,-0.00555512537231727,1,Zm00001d038805,6,164801102,164807892,Probable transcriptional regulatory protein,,;chloroplast,;A chlorophyll-containing plastid with thylakoids organized into grana and frets, or stroma thylakoids, and embedded in a stroma. [ISBN:0471245208]
GRMZM2G060943,Zm00001d000143,Metabolite,X.5321342..beta.sitosterol..28.848,L3Tip,3.75811981534469e-09,0.000315578690888029,1,Zm00001d000143,B73V4_ctg193,266240,271023,Expressed protein;  protein,,,
GRMZM2G061283,Zm00001d046073,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,L3Base,0.0360530280508087,-0.00089038484514413,1,Zm00001d046073,9,61597161,61601700,Protein trichome birefringence-like 26,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
GRMZM2G061396,Zm00001d012109,other,StandCount,L3Base,0.017124637221555,0.0628040909039056,1,Zm00001d012109,8,168378132,168379047,BCL-2 binding anthanogene-1,,,
GRMZM2G061922,Zm00001d022541,Metabolite,X.5280450..linoleic.acid..20.399,GRoot,1.20730433916805e-06,0.000142751000267111,1,Zm00001d022541,7,179741780,179745492,SNARE-like superfamily protein,,cytoplasm;ER to Golgi vesicle-mediated transport;transport;intracellular,All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures. [ISBN:0198547684];The directed movement of substances from the endoplasmic reticulum (ER) to the Golgi, mediated by COP II vesicles. Small COP II coated vesicles form from the ER and then fuse directly with the cis-Golgi. Larger structures are transported along microtubules to the cis-Golgi. [GOC:ascb_2009, GOC:dph, GOC:jp, GOC:tb, ISBN:0716731363];The directed movement of substances (such as macromolecules, small molecules, ions) or cellular components (such as complexes and organelles) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter, pore or motor protein. [GOC:dos, GOC:dph, GOC:jl, GOC:mah];The living contents of a cell; the matter contained within (but not including) the plasma membrane, usually taken to exclude large vacuoles and masses of secretory or ingested material. In eukaryotes it includes the nucleus and cytoplasm. [ISBN:0198506732]
